MonthOfTravel,DayOfTravel,OverSeasPort,customs_port_code,passenger_type_code,direction_code,clnpr_code,overseas_state_code,main_country_visited_code,AgeAtTravelRange,sex_code,losa_range,travel_purpose_code,occupation_code,ta_code,TotalPassengerMovements
202211,unavailable,NAN,AKL,R,A,unavailable,unavailable,FJ,25 - 34 years,F,less than 7 days,H,unavailable,unavailable,645
202211,unavailable,NAN,AKL,R,A,unavailable,unavailable,FJ,25 - 34 years,M,less than 7 days,H,unavailable,unavailable,591
202211,unavailable,SYD,AKL,R,A,unavailable,unavailable,AU,45 - 54 years,M,less than 7 days,B,unavailable,unavailable,564
202211,unavailable,NAN,AKL,R,A,unavailable,unavailable,FJ,35 - 44 years,F,less than 7 days,H,unavailable,unavailable,516
202211,unavailable,SYD,AKL,R,A,unavailable,unavailable,AU,35 - 44 years,M,less than 7 days,B,unavailable,unavailable,492
202211,unavailable,SIN,AKL,R,A,unavailable,unavailable,IN,25 - 34 years,M,28+ days,V,unavailable,unavailable,456
202211,unavailable,NAN,AKL,R,A,unavailable,unavailable,FJ,45 - 54 years,F,less than 7 days,H,unavailable,unavailable,447
202211,unavailable,SYD,AKL,R,A,unavailable,unavailable,AU,25 - 34 years,F,less than 7 days,V,unavailable,unavailable,432
202211,unavailable,SYD,AKL,R,A,unavailable,unavailable,AU,45 - 54 years,F,less than 7 days,V,unavailable,unavailable,432
202211,unavailable,NAN,AKL,R,A,unavailable,unavailable,FJ,35 - 44 years,M,less than 7 days,H,unavailable,unavailable,429
202211,unavailable,MEL,AKL,R,A,unavailable,unavailable,AU,25 - 34 years,F,less than 7 days,V,unavailable,unavailable,423
202211,unavailable,SYD,AKL,R,A,unavailable,unavailable,AU,55 - 64 years,F,less than 7 days,V,unavailable,unavailable,423
202211,unavailable,MEL,AKL,R,A,unavailable,unavailable,AU,45 - 54 years,M,less than 7 days,B,unavailable,unavailable,420
202211,unavailable,NAN,AKL,R,A,unavailable,unavailable,FJ,19 - 24 years,F,less than 7 days,H,unavailable,unavailable,405
202211,unavailable,MEL,AKL,R,A,unavailable,unavailable,AU,55 - 64 years,F,less than 7 days,V,unavailable,unavailable,390
202211,unavailable,MEL,AKL,R,A,unavailable,unavailable,AU,25 - 34 years,M,less than 7 days,V,unavailable,unavailable,384
202211,unavailable,SIN,AKL,R,A,unavailable,unavailable,IN,25 - 34 years,F,28+ days,V,unavailable,unavailable,378
202211,unavailable,KUL,AKL,R,A,unavailable,unavailable,IN,25 - 34 years,M,28+ days,V,unavailable,unavailable,372
202211,unavailable,SYD,AKL,R,A,unavailable,unavailable,AU,35 - 44 years,F,less than 7 days,V,unavailable,unavailable,366
202211,unavailable,MEL,AKL,R,A,unavailable,unavailable,AU,25 - 34 years,M,less than 7 days,H,unavailable,unavailable,363
202211,unavailable,RAR,AKL,R,A,unavailable,unavailable,CK,25 - 34 years,F,less than 7 days,H,unavailable,unavailable,351
202211,unavailable,NAN,AKL,R,A,unavailable,unavailable,FJ,45 - 54 years,M,less than 7 days,H,unavailable,unavailable,351
202211,unavailable,SYD,AKL,R,A,unavailable,unavailable,AU,25 - 34 years,M,less than 7 days,V,unavailable,unavailable,345
202211,unavailable,NAN,AKL,R,A,unavailable,unavailable,FJ,01 - 11 years,M,less than 7 days,H,unavailable,unavailable,336
202211,unavailable,MEL,AKL,R,A,unavailable,unavailable,AU,35 - 44 years,M,less than 7 days,B,unavailable,unavailable,333
202211,unavailable,NAN,AKL,R,A,unavailable,unavailable,FJ,55 - 64 years,F,less than 7 days,H,unavailable,unavailable,330
202211,unavailable,SYD,AKL,R,A,unavailable,unavailable,AU,55 - 64 years,M,less than 7 days,V,unavailable,unavailable,318
202211,unavailable,MEL,AKL,R,A,unavailable,unavailable,AU,25 - 34 years,F,less than 7 days,H,unavailable,unavailable,318
202211,unavailable,SYD,AKL,R,A,unavailable,unavailable,AU,55 - 64 years,M,less than 7 days,B,unavailable,unavailable,318
202211,unavailable,NAN,AKL,R,A,unavailable,unavailable,FJ,01 - 11 years,F,less than 7 days,H,unavailable,unavailable,318
202211,unavailable,MEL,AKL,R,A,unavailable,unavailable,AU,35 - 44 years,F,less than 7 days,V,unavailable,unavailable,318
202211,unavailable,SYD,AKL,R,A,unavailable,unavailable,AU,35 - 44 years,M,less than 7 days,V,unavailable,unavailable,312
202211,unavailable,SYD,AKL,R,A,unavailable,unavailable,AU,25 - 34 years,F,less than 7 days,H,unavailable,unavailable,309
202211,unavailable,MEL,AKL,R,A,unavailable,unavailable,AU,55 - 64 years,F,8 - 14 days,V,unavailable,unavailable,300
202211,unavailable,SYD,AKL,R,A,unavailable,unavailable,AU,45 - 54 years,F,less than 7 days,H,unavailable,unavailable,300
202211,unavailable,RAR,AKL,R,A,unavailable,unavailable,CK,55 - 64 years,F,less than 7 days,H,unavailable,unavailable,300
202211,unavailable,SYD,AKL,R,A,unavailable,unavailable,AU,55 - 64 years,F,8 - 14 days,V,unavailable,unavailable,300
